Cote;Piece;Intitule;Support;Dimensions_largeur_hauteur);Precision_vue;Observations;Nom_image;Localite;Code_postal;Code_INSEE;Latitude;Longitude
93AJ/316;Carnet n°35;Beaucaire;Papier;19 x 14,5 cm;fol. 87v-88r;;FRAN126_1411_L.jpg;Beaucaire;32410;32035;43.833333;0.383333
93AJ/316;Carnet n°35;Tarascon;Papier;19 x 14,5 cm;fol. 88v-89r;;FRAN126_1412_L.jpg;Tarascon;13150;13108;43.8;4.666667
93AJ/316;Carnet n°35;Alais;Papier;19 x 14,5 cm;fol. 89v-90r;;FRAN126_1413_L.jpg;;;;;
93AJ/316;Carnet n°35;Tarascon;Papier;19 x 14,5 cm;fol. 90v-91r;;FRAN126_1414_L.jpg;Tarascon;13150;13108;43.8;4.666667
93AJ/316;Carnet n°35;Avignon;Papier;19 x 14,5 cm;fol. 91v-92r;;FRAN126_1415_L.jpg;Avignon;84000;84007;43.95;4.816667
93AJ/316;Carnet n°35;Avignon;Papier;19 x 14,5 cm;fol. 92v-93r;;FRAN126_1416_L.jpg;Avignon;84000;84007;43.95;4.816667
93AJ/316;Carnet n°35;Avignon;Papier;19 x 14,5 cm;fol. 93v-94r;;FRAN126_1417_L.jpg;Avignon;84000;84007;43.95;4.816667
93AJ/316;Carnet n°35;Tarascon;Papier;19 x 14,5 cm;fol. 94v-95r;;FRAN126_1418_L.jpg;Tarascon;13150;13108;43.8;4.666667
93AJ/316;Carnet n°35;Arles. — Tarascon.;Papier;19 x 14,5 cm;fol. 95v-96r;;FRAN126_1419_L.jpg;Arles;13200;13004;43.666667;4.633333
93AJ/316;Carnet n°35;Saint-Roman. — Hyères.;Papier;19 x 14,5 cm;fol. 96v-97r;;FRAN126_1420_L.jpg;Saint-Roman;26410;26327;44.683333;5.433333
93AJ/316;Carnet n°35;Hyères;Papier;19 x 14,5 cm;fol. 97v-98r;;FRAN126_1421_L.jpg;Hyères;83400;83069;43.116667;6.116667
93AJ/316;Carnet n°35;Hyères;Papier;19 x 14,5 cm;fol. 98v-99r;;FRAN126_1422_L.jpg;Hyères;83400;83069;43.116667;6.116667
93AJ/316;Carnet n°35;Hyères;Papier;19 x 14,5 cm;fol. 99v-100r;;FRAN126_1423_L.jpg;Hyères;83400;83069;43.116667;6.116667
93AJ/316;Carnet n°35;Hyères;Papier;19 x 14,5 cm;fol. 100v-101r;;FRAN126_1424_L.jpg;Hyères;83400;83069;43.116667;6.116667
93AJ/316;Carnet n°35;[Notes de lecture];Papier;19 x 14,5 cm;fol. 101v-102r (deuxième page rabattue);;FRAN126_1425_L.jpg;;;;;
93AJ/316;Carnet n°35;[Notes de lecture];Papier;19 x 14,5 cm;fol. 101v-102r (première page rabattue);;FRAN126_1426_L.jpg;;;;;
93AJ/316;Carnet n°35;Saint-Berain-sous-Sanvignes. — Saint-Roint-Romain-sous-Ve. — Sanvignes.y;Papier;19 x 14,5 cm;fol. 102v-103r;;FRAN126_1427_L.jpg;Saint-Berain-sous-Sanvignes;71300;71390;46.7;44259
93AJ/316;Carnet n°35;Ormes. — Simandre. — Huilly-sur-Seille.;Papier;19 x 14,5 cm;fol. 103v-104r;;FRAN126_1428_L.jpg;Ormes;10700;10272;48.55;4.116667
93AJ/316;Carnet n°35;Ormes. — Simandre. — Huilly-sur-Seille.;Papier;19 x 14,5 cm;fol. 103v-104r;;FRAN126_1428_L.jpg;Ormes;27190;27446;49.05;0.966667
93AJ/316;Carnet n°35;Ormes. — Simandre. — Huilly-sur-Seille.;Papier;19 x 14,5 cm;fol. 103v-104r;;FRAN126_1428_L.jpg;Ormes;45140;45235;47.933333;44409
93AJ/316;Carnet n°35;Ormes. — Simandre. — Huilly-sur-Seille.;Papier;19 x 14,5 cm;fol. 103v-104r;;FRAN126_1428_L.jpg;Ormes;51370;51418;49.233333;3.95
93AJ/316;Carnet n°35;Ormes. — Simandre. — Huilly-sur-Seille.;Papier;19 x 14,5 cm;fol. 103v-104r;;FRAN126_1428_L.jpg;Ormes;71290;71332;46.633333;4.966667
93AJ/316;Carnet n°35;[Notes de lecture];Papier;19 x 14,5 cm;fol. 104v-105r;;FRAN126_1429_L.jpg;;;;;
93AJ/316;Carnet n°35;[Notes de lecture];Papier;19 x 14,5 cm;fol. 105v-106r;;FRAN126_1430_L.jpg;;;;;
93AJ/316;Carnet n°35;[Notes de lecture];Papier;19 x 14,5 cm;fol. 106v-107r;;FRAN126_1431_L.jpg;;;;;
93AJ/316;Carnet n°35;[Notes de lecture];Papier;19 x 14,5 cm;fol. 107v-contre-plat inf.;;FRAN126_1432_L.jpg;;;;;
93AJ/316;Carnet n°35;Second plat;Papier;9 x 14,5 cm;Second plat;;FRAN126_1433_L.jpg;;;;;
93AJ/316;Carnet n°36;Premier plat;Papier;9 x 14,5 cm;Premier plat;;FRAN126_1434_L.jpg;;;;;
93AJ/316;Carnet n°36;[Sommaire];Papier;19,5 x 14,5 cm;Contre-plat sup.-fol. 1r;;FRAN126_1435_L.jpg;;;;;
93AJ/316;Carnet n°36;Les Baux;Papier;19,5 x 14,5 cm;fol. 1v-2r;;FRAN126_1436_L.jpg;;;;;
93AJ/316;Carnet n°36;Les Baux. — Date.;Papier;19,5 x 14,5 cm;fol. 2v-3r;;FRAN126_1437_L.jpg;;;;;
93AJ/316;Carnet n°36;Les Baux;Papier;19,5 x 14,5 cm;fol. 3v-4r;;FRAN126_1438_L.jpg;;;;;
93AJ/316;Carnet n°36;Montierander, abbaye;Papier;19,5 x 14,5 cm;fol. 4v-5r;;FRAN126_1439_L.jpg;;;;;
93AJ/316;Carnet n°36;Montierander, abbaye;Papier;19,5 x 14,5 cm;fol. 5v-6r;;FRAN126_1440_L.jpg;;;;;
93AJ/316;Carnet n°36;Montierander, abbaye;Papier;19,5 x 14,5 cm;fol. 6v-7r;;FRAN126_1441_L.jpg;;;;;
93AJ/316;Carnet n°36;Montierander, abbaye;Papier;19,5 x 14,5 cm;fol. 7v-8r;;FRAN126_1442_L.jpg;;;;;
93AJ/316;Carnet n°36;Montierander, abbaye;Papier;19,5 x 14,5 cm;fol. 8v-9r;;FRAN126_1443_L.jpg;;;;;
93AJ/316;Carnet n°36;Montierander, abbaye;Papier;19,5 x 14,5 cm;fol. 9v-10r;;FRAN126_1444_L.jpg;;;;;
93AJ/316;Carnet n°36;Montierander, abbaye;Papier;19,5 x 14,5 cm;fol. 10v-11r;;FRAN126_1445_L.jpg;;;;;
93AJ/316;Carnet n°36;Montierander, abbaye;Papier;19,5 x 14,5 cm;fol. 11v-12r;;FRAN126_1446_L.jpg;;;;;
93AJ/316;Carnet n°36;Cepfonds;Papier;19,5 x 14,5 cm;fol. 12v-13r;;FRAN126_1447_L.jpg;;;;;
93AJ/316;Carnet n°36;Cepfonds;Papier;19,5 x 14,5 cm;fol. 13v-14r;;FRAN126_1448_L.jpg;;;;;
93AJ/316;Carnet n°36;Cepfonds;Papier;19,5 x 14,5 cm;fol. 14v-15r;;FRAN126_1449_L.jpg;;;;;
93AJ/316;Carnet n°36;Esclaron. — Saint-Dizier.;Papier;19,5 x 14,5 cm;fol. 15v-16r;;FRAN126_1450_L.jpg;;;;;
93AJ/316;Carnet n°36;Vignory;Papier;19,5 x 14,5 cm;fol. 16v-17r;;FRAN126_1451_L.jpg;Vignory;52320;52524;48.283333;44201
93AJ/316;Carnet n°36;Vignory;Papier;19,5 x 14,5 cm;fol. 17v-18r;;FRAN126_1452_L.jpg;Vignory;52320;52524;48.283333;44201
93AJ/316;Carnet n°36;Vignory;Papier;19,5 x 14,5 cm;fol. 18v-19r;;FRAN126_1453_L.jpg;Vignory;52320;52524;48.283333;44201
93AJ/316;Carnet n°36;Vignory;Papier;19,5 x 14,5 cm;fol. 19v-20r;;FRAN126_1454_L.jpg;Vignory;52320;52524;48.283333;44201
93AJ/316;Carnet n°36;[Esquisse];Papier;19,5 x 14,5 cm;fol. 20v-21r;;FRAN126_1455_L.jpg;;;;;
93AJ/316;Carnet n°36;Epernay. — Reims.;Papier;19,5 x 14,5 cm;fol. 21v-22r;;FRAN126_1456_L.jpg;;;;;
93AJ/316;Carnet n°36;Reims;Papier;19,5 x 14,5 cm;fol. 22v-23r;;FRAN126_1457_L.jpg;Reims;51100;51454;49.25;4.033333
93AJ/316;Carnet n°36;Reims;Papier;19,5 x 14,5 cm;fol. 23v-24r;;FRAN126_1458_L.jpg;Reims;51100;51454;49.25;4.033333
93AJ/316;Carnet n°36;Reims;Papier;19,5 x 14,5 cm;fol. 24v-25r;;FRAN126_1459_L.jpg;Reims;51100;51454;49.25;4.033333
93AJ/316;Carnet n°36;Reims;Papier;19,5 x 14,5 cm;fol. 25v-26r;;FRAN126_1460_L.jpg;Reims;51100;51454;49.25;4.033333
93AJ/316;Carnet n°36;Reims;Papier;19,5 x 14,5 cm;fol. 26v-27r;;FRAN126_1461_L.jpg;Reims;51100;51454;49.25;4.033333
93AJ/316;Carnet n°36;Laon;Papier;19,5 x 14,5 cm;fol. 27v-28r;;FRAN126_1462_L.jpg;Laon;2000.;2408.;49.566667;3.616667
93AJ/316;Carnet n°36;Laon;Papier;19,5 x 14,5 cm;fol. 28v-29r;;FRAN126_1463_L.jpg;Laon;2000.;2408.;49.566667;3.616667
93AJ/316;Carnet n°36;Laon;Papier;19,5 x 14,5 cm;fol. 29v-30r;;FRAN126_1464_L.jpg;Laon;2000.;2408.;49.566667;3.616667
93AJ/316;Carnet n°36;Saint- Mermé ?;Papier;19,5 x 14,5 cm;fol. 30v-31r;;FRAN126_1465_L.jpg;;;;;
93AJ/316;Carnet n°36;Saint-Thomas. — Saint-Jean-de-Vaux.;Papier;19,5 x 14,5 cm;fol. 31v-32r;;FRAN126_1466_L.jpg;Saint-Thomas;2820.;2696.;49.5;3.816667
93AJ/316;Carnet n°36;Saint-Thomas. — Saint-Jean-de-Vaux.;Papier;19,5 x 14,5 cm;fol. 31v-32r;;FRAN126_1466_L.jpg;Saint-Thomas;31470;31518;43.516667;1.083333
93AJ/316;Carnet n°36;Saint-Jean-de-Vaux;Papier;19,5 x 14,5 cm;fol. 32v-33r;;FRAN126_1467_L.jpg;Saint-Jean-de-Vaux;38220;38402;45.016667;5.75
93AJ/316;Carnet n°36;Saint-Jean-de-Vaux;Papier;19,5 x 14,5 cm;fol. 32v-33r;;FRAN126_1467_L.jpg;Saint-Jean-de-Vaux;71640;71430;46.816667;44381
93AJ/316;Carnet n°36;Saint-Jean-de-Vaux;Papier;19,5 x 14,5 cm;fol. 33v-34r;;FRAN126_1468_L.jpg;Saint-Jean-de-Vaux;38220;38402;45.016667;5.75
93AJ/316;Carnet n°36;Saint-Jean-de-Vaux;Papier;19,5 x 14,5 cm;fol. 33v-34r;;FRAN126_1468_L.jpg;Saint-Jean-de-Vaux;71640;71430;46.816667;44381
93AJ/316;Carnet n°36;Saint-Jean-de-Vaux;Papier;19,5 x 14,5 cm;fol. 34v-35r;;FRAN126_1469_L.jpg;Saint-Jean-de-Vaux;38220;38402;45.016667;5.75
93AJ/316;Carnet n°36;Saint-Jean-de-Vaux;Papier;19,5 x 14,5 cm;fol. 34v-35r;;FRAN126_1469_L.jpg;Saint-Jean-de-Vaux;71640;71430;46.816667;44381
93AJ/316;Carnet n°36;[A identifier]. — Soissons.;Papier;19,5 x 14,5 cm;fol. 35v-36r;;FRAN126_1470_L.jpg;;;;;
93AJ/316;Carnet n°36;Soissons;Papier;19,5 x 14,5 cm;fol. 36v-37r;;FRAN126_1471_L.jpg;Soissons;2200.;2722.;49.366667;3.333333
93AJ/316;Carnet n°36;Soissons;Papier;19,5 x 14,5 cm;fol. 37v-38r;;FRAN126_1472_L.jpg;Soissons;2200.;2722.;49.366667;3.333333
93AJ/316;Carnet n°36;Notes sur des monogrammes de monnaies;Papier;19,5 x 14,5 cm;fol. 38v-39r;;FRAN126_1473_L.jpg;;;;;
93AJ/316;Carnet n°36;Notes sur des monogrammes de monnaies;Papier;19,5 x 14,5 cm;fol. 39v-40r;;FRAN126_1474_L.jpg;;;;;
93AJ/316;Carnet n°36;Notes sur des monogrammes de monnaies;Papier;19,5 x 14,5 cm;fol. 40v-41r;;FRAN126_1475_L.jpg;;;;;
93AJ/316;Carnet n°36;Notes sur des monogrammes de monnaies;Papier;19,5 x 14,5 cm;fol. 41v-42r;;FRAN126_1476_L.jpg;;;;;
93AJ/316;Carnet n°36;Vaux-Praslin. — Melun.;Papier;19,5 x 14,5 cm;fol. 42v-43r;;FRAN126_1477_L.jpg;;;;;
93AJ/316;Carnet n°36;[Notes de voyage];Papier;19,5 x 14,5 cm;fol. 43v-44r;;FRAN126_1478_L.jpg;;;;;
93AJ/316;Carnet n°36;Heidenmauer;Papier;19,5 x 14,5 cm;fol. 44v-45r;;FRAN126_1479_L.jpg;;;;;
93AJ/316;Carnet n°36;[Esquisse]. — Howald.;Papier;19,5 x 14,5 cm;fol. 45v-46r;;FRAN126_1480_L.jpg;;;;;
93AJ/316;Carnet n°36;Landsperg;Papier;19,5 x 14,5 cm;fol. 46v-47r;;FRAN126_1481_L.jpg;;;;;
93AJ/316;Carnet n°36;Baume-les-Dames, grotte de Buhin;Papier;19,5 x 14,5 cm;fol. 47v-48r;;FRAN126_1482_L.jpg;Baume-les-Dames;25110;25047;47.35;6.366667
93AJ/316;Carnet n°36;Arlay. — Lons-le-Saunier;Papier;19,5 x 14,5 cm;fol. 48v-49r;;FRAN126_1483_L.jpg;Arlay;39140;39017;46.766667;5.533333
93AJ/316;Carnet n°36;[Notes bibliographiques];Papier;19,5 x 14,5 cm;fol. 49v-50r;;FRAN126_1484_L.jpg;;;;;
93AJ/316;Carnet n°36;Besançon, vue de la cathédrale. — Bolandoz.;Papier;19,5 x 14,5 cm;fol. 50v-51r;;FRAN126_1485_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°36;Bolandoz;Papier;19,5 x 14,5 cm;fol. 51v-52r;;FRAN126_1486_L.jpg;Bolandoz;25330;25070;47.016667;6.116667
93AJ/316;Carnet n°36;Bolandoz;Papier;19,5 x 14,5 cm;fol. 52v-53r;;FRAN126_1487_L.jpg;Bolandoz;25330;25070;47.016667;6.116667
93AJ/316;Carnet n°36;« Sur le communal de Bolandoz »;Papier;19,5 x 14,5 cm;fol. 53v-54r;;FRAN126_1488_L.jpg;;;;;
93AJ/316;Carnet n°36;[Portrait de femme];Papier;19,5 x 14,5 cm;fol. 54v-55r;;FRAN126_1489_L.jpg;;;;;
93AJ/316;Carnet n°36;Besançon, Mont Rapon;Papier;19,5 x 14,5 cm;fol. 55v-56r;;FRAN126_1490_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°36;Montargis;Papier;19,5 x 14,5 cm;fol. 56v-57r;;FRAN126_1491_L.jpg;Montargis;45200;45208;48;2.75
93AJ/316;Carnet n°36;Montargis;Papier;19,5 x 14,5 cm;fol. 57v-58r;;FRAN126_1492_L.jpg;Montargis;45200;45208;48;2.75
93AJ/316;Carnet n°36;Montargis. — Triguères.;Papier;19,5 x 14,5 cm;fol. 58v-59r;;FRAN126_1493_L.jpg;Montargis;45200;45208;48;2.75
93AJ/316;Carnet n°36;Triguères. — Châteauroux.;Papier;19,5 x 14,5 cm;fol. 59v-60r;;FRAN126_1494_L.jpg;Triguères;45220;45329;47.933333;2.983333
93AJ/316;Carnet n°36;Châteauroux. — Autun, musée.;Papier;19,5 x 14,5 cm;fol. 60v-61r;;FRAN126_1495_L.jpg;Châteauroux;5380.;5036.;44.616667;6.516667
93AJ/316;Carnet n°36;Châteauroux. — Autun, musée.;Papier;19,5 x 14,5 cm;fol. 60v-61r;;FRAN126_1495_L.jpg;Châteauroux;36000;36044;46.816667;44378
93AJ/316;Carnet n°36;Autun, musée;Papier;19,5 x 14,5 cm;fol. 61v-62r;;FRAN126_1496_L.jpg;Autun;71400;71014;46.95;44259
93AJ/316;Carnet n°36;Autun, musée. — « Monsieur Bulliot ».;Papier;19,5 x 14,5 cm;fol. 62v-63r;;FRAN126_1497_L.jpg;Autun;71400;71014;46.95;44259
93AJ/316;Carnet n°36;« Monsieur Bulliot ». — Autun, musée.;Papier;19,5 x 14,5 cm;fol. 63v-64r;;FRAN126_1498_L.jpg;;;;;
93AJ/316;Carnet n°36;Autun, musée;Papier;19,5 x 14,5 cm;fol. 64v-65r;;FRAN126_1499_L.jpg;Autun;71400;71014;46.95;44259
93AJ/316;Carnet n°36;Autun, musée;Papier;19,5 x 14,5 cm;fol. 65v-66r;;FRAN126_1500_L.jpg;Autun;71400;71014;46.95;44259
93AJ/316;Carnet n°36;Louvres-en-Parisis;Papier;19,5 x 14,5 cm;fol. 66v-67r;;FRAN126_1501_L.jpg;;;;;
93AJ/316;Carnet n°36;Louvres-en-Parisis;Papier;19,5 x 14,5 cm;fol. 67v-68r;;FRAN126_1502_L.jpg;;;;;
93AJ/316;Carnet n°36;Louvres-en-Parisis. — Versailles.;Papier;19,5 x 14,5 cm;fol. 68v-69r;;FRAN126_1503_L.jpg;;;;;
93AJ/316;Carnet n°36;Versailles;Papier;19,5 x 14,5 cm;fol. 69v-70r;;FRAN126_1504_L.jpg;Versailles;78000;78646;48.8;2.133333
93AJ/316;Carnet n°36;Versailles;Papier;19,5 x 14,5 cm;fol. 70v-71r;;FRAN126_1505_L.jpg;Versailles;78000;78646;48.8;2.133333
93AJ/316;Carnet n°36;[Esquisse]. — Saint-Pierre de Ferrières, abbaye.;Papier;19,5 x 14,5 cm;fol. 71v-72r;;FRAN126_1506_L.jpg;;;;;
93AJ/316;Carnet n°36;Saint-Pierre de Ferrières, abbaye;Papier;19,5 x 14,5 cm;fol. 72v-73r;;FRAN126_1507_L.jpg;;;;;
93AJ/316;Carnet n°36;Saint-Pierre de Ferrières, abbaye;Papier;19,5 x 14,5 cm;fol. 73v-74r;;FRAN126_1508_L.jpg;;;;;
93AJ/316;Carnet n°36;Saint-Pierre de Ferrières, abbaye;Papier;19,5 x 14,5 cm;fol. 74v-75r;;FRAN126_1509_L.jpg;;;;;
93AJ/316;Carnet n°36;Saint-Pierre de Ferrières, abbaye. — Château-Landon.;Papier;19,5 x 14,5 cm;fol. 75v-76r;;FRAN126_1510_L.jpg;;;;;
93AJ/316;Carnet n°36;Château-Landon;Papier;19,5 x 14,5 cm;fol. 76v-77r;;FRAN126_1511_L.jpg;Château-Landon;77570;77099;48.15;44379
93AJ/316;Carnet n°36;Château-Landon;Papier;19,5 x 14,5 cm;fol. 77v-78r;;FRAN126_1512_L.jpg;Château-Landon;77570;77099;48.15;44379
93AJ/316;Carnet n°36;Château-Landon;Papier;19,5 x 14,5 cm;fol. 78v-79r;;FRAN126_1513_L.jpg;Château-Landon;77570;77099;48.15;44379
93AJ/316;Carnet n°36;Château-Landon. — Souppes.;Papier;19,5 x 14,5 cm;fol. 79v-80r;;FRAN126_1514_L.jpg;Château-Landon;77570;77099;48.15;44379
93AJ/316;Carnet n°36;Nemours;Papier;19,5 x 14,5 cm;fol. 80v-81r;;FRAN126_1515_L.jpg;Nemours;77140;77333;48.266667;44379
93AJ/316;Carnet n°36;Nemours;Papier;19,5 x 14,5 cm;fol. 81v-82r;;FRAN126_1516_L.jpg;Nemours;77140;77333;48.266667;44379
93AJ/316;Carnet n°36;Nemours;Papier;19,5 x 14,5 cm;fol. 82v-83r;;FRAN126_1517_L.jpg;Nemours;77140;77333;48.266667;44379
93AJ/316;Carnet n°36;Saint-Pierre-les-Nemours;Papier;19,5 x 14,5 cm;fol. 83v-84r;;FRAN126_1518_L.jpg;;;;;
93AJ/316;Carnet n°36;Moret;Papier;19,5 x 14,5 cm;fol. 84v-85r;;FRAN126_1519_L.jpg;;;;;
93AJ/316;Carnet n°36;Moret;Papier;19,5 x 14,5 cm;fol. 85v-86r;;FRAN126_1520_L.jpg;;;;;
93AJ/316;Carnet n°36;Moret;Papier;19,5 x 14,5 cm;fol. 86v-87r;;FRAN126_1521_L.jpg;;;;;
93AJ/316;Carnet n°36;Moret;Papier;19,5 x 14,5 cm;fol. 87v-88r;;FRAN126_1522_L.jpg;;;;;
93AJ/316;Carnet n°36;Blanc;Papier;19,5 x 14,5 cm;fol. 88v-89r;Ne pas numériser des fol. 89v à 92r [blancs].;FRAN126_1523_L.jpg;;;;;
93AJ/316;Carnet n°36;[Notes de lecture en latin];Papier;19,5 x 14,5 cm;fol. 92v-93r;;FRAN126_1524_L.jpg;;;;;
93AJ/316;Carnet n°36;[Notes de voyage];Papier;19,5 x 14,5 cm;fol. 93v-contre-plat inf.;;FRAN126_1525_L.jpg;;;;;
93AJ/316;Carnet n°36;Second plat;Papier;9 x 14,5 cm;Second plat;;FRAN126_1526_L.jpg;;;;;
93AJ/316;Carnet n°37;Premier plat;Papier;10 x 15,5 cm;Premier plat;;FRAN126_1527_L.jpg;;;;;
93AJ/316;Carnet n°37;[Sommaire, notes de travail, notes de voyage].;Papier;21 x 15,5 cm;Contre-plat sup.-fol. 1r;;FRAN126_1528_L.jpg;;;;;
93AJ/316;Carnet n°37;Strasbourg, couvent de la Madeleine. — Niederbronn-les-Bains, château du Wasenbourg.;Papier;21 x 15,5 cm;fol. 1v-2r;;FRAN126_1529_L.jpg;Strasbourg;67000;67482;48.583333;7.75
93AJ/316;Carnet n°37;Niederbronn-les-Bains.;Papier;21 x 15,5 cm;fol. 2v-3r;;FRAN126_1530_L.jpg;Niederbronn-les-Bains;67110;67324;48.95;7.633333
93AJ/316;Carnet n°37;Niederbronn-les-Bains, usine De Dietrich.;Papier;21 x 15,5 cm;fol. 3v-4r;;FRAN126_1531_L.jpg;Niederbronn-les-Bains;67110;67324;48.95;7.633333
93AJ/316;Carnet n°37;Niederbronn-les-Bains, château du Wasenbourg.;Papier;21 x 15,5 cm;fol. 4v-5r;;FRAN126_1532_L.jpg;Niederbronn-les-Bains;67110;67324;48.95;7.633333
93AJ/316;Carnet n°37;Niederbronn-les-Bains, « maison rustique alsacienne ».;Papier;21 x 15,5 cm;fol. 5v-6r;;FRAN126_1533_L.jpg;Niederbronn-les-Bains;67110;67324;48.95;7.633333
93AJ/316;Carnet n°37;Niederbronn-les-Bains, « maison rustique alsacienne ». — Niederbronn-les-Bains, « bas du Herrenberg ».;Papier;21 x 15,5 cm;fol. 6v-7r;;FRAN126_1534_L.jpg;Niederbronn-les-Bains;67110;67324;48.95;7.633333
93AJ/316;Carnet n°37;Windstein.;Papier;21 x 15,5 cm;fol. 7v-8r;;FRAN126_1535_L.jpg;Windstein;67110;67536;49;7.683333
93AJ/316;Carnet n°37;[Notes de voyage]. — [Esquisse].;Papier;21 x 15,5 cm;fol. 8v-9r;;FRAN126_1536_L.jpg;;;;;
93AJ/316;Carnet n°37;[Lembach], château de Fleckenstein.;Papier;21 x 15,5 cm;fol. 9v-10r;;FRAN126_1537_L.jpg;;;;;
93AJ/316;Carnet n°37;[Lembach], « fond de la vallée de Fleckenstein ».;Papier;21 x 15,5 cm;fol. 10v-11r;;FRAN126_1538_L.jpg;;;;;
93AJ/316;Carnet n°37;[Lembach], château de Fleckenstein.;Papier;21 x 15,5 cm;fol. 11v-12r;;FRAN126_1539_L.jpg;;;;;
93AJ/316;Carnet n°37;[Niederbronn-les-Bains], le Ziegenberg.;Papier;21 x 15,5 cm;fol. 12v-13r;;FRAN126_1540_L.jpg;;;;;
93AJ/316;Carnet n°37;Niederbronn-les-Bains, musée. — [Niederbronn-les-Bains, le Ziegenberg], « La Liss ».;Papier;21 x 15,5 cm;fol. 13v-14r;;FRAN126_1541_L.jpg;Niederbronn-les-Bains;67110;67324;48.95;7.633333
93AJ/316;Carnet n°37;[Saint-Nabor], abbaye de Niedermunster.;Papier;21 x 15,5 cm;fol. 14v-15r;;FRAN126_1542_L.jpg;;;;;
93AJ/316;Carnet n°37;[Saint-Nabor], abbaye de Niedermunster, chapelle.;Papier;21 x 15,5 cm;fol. 15v-16r;;FRAN126_1543_L.jpg;;;;;
93AJ/316;Carnet n°37;[Saint-Nabor], abbaye de Niedermunster, chapelle. — Mont Sainte-Odile, mur païen.;Papier;21 x 15,5 cm;fol. 16v-17r;;FRAN126_1544_L.jpg;;;;;
93AJ/316;Carnet n°37;Mont Sainte-Odile, mur païen.;Papier;21 x 15,5 cm;fol. 17v-18r;;FRAN126_1545_L.jpg;;;;;
93AJ/316;Carnet n°37;Lieu non identifié, « tombeau ».— [Heiligenstein], château du Landsberg.;Papier;21 x 15,5 cm;fol. 18v-19r;;FRAN126_1546_L.jpg;;;;;
93AJ/316;Carnet n°37;Mont Sainte-Odile.;Papier;21 x 15,5 cm;fol. 19v-20r;;FRAN126_1547_L.jpg;;;;;
93AJ/316;Carnet n°37;Mont Sainte-Odile. — Le Hohwald, « chemin gaulois ».;Papier;21 x 15,5 cm;fol. 20v-21r;;FRAN126_1548_L.jpg;;;;;
93AJ/316;Carnet n°37;Strasbourg, musée.;Papier;21 x 15,5 cm;fol. 21v-22r;;FRAN126_1549_L.jpg;Strasbourg;67000;67482;48.583333;7.75
93AJ/316;Carnet n°37;Strasbourg, musée. — Strasbourg, cathédrale.;Papier;21 x 15,5 cm;fol. 22v-23r;;FRAN126_1550_L.jpg;Strasbourg;67000;67482;48.583333;7.75
93AJ/316;Carnet n°37;Strasbourg, cathédrale.;Papier;21 x 15,5 cm;fol. 23v-24r;;FRAN126_1551_L.jpg;Strasbourg;67000;67482;48.583333;7.75
93AJ/316;Carnet n°37;Strasbourg, cathédrale.;Papier;21 x 15,5 cm;fol. 24v-25r;;FRAN126_1552_L.jpg;Strasbourg;67000;67482;48.583333;7.75
93AJ/316;Carnet n°37;Strasbourg, cathédrale. — Nancy, musée lorrain.;Papier;21 x 15,5 cm;fol. 25v-26r;;FRAN126_1553_L.jpg;Strasbourg;67000;67482;48.583333;7.75
93AJ/316;Carnet n°37;Nancy, musée lorrain.— [Notes de travail].;Papier;21 x 15,5 cm;fol. 26v-27r;;FRAN126_1554_L.jpg;Nancy;54100;54395;48.683333;44233
93AJ/316;Carnet n°37;Nancy, musée lorrain. — Nancy, cathédrale.;Papier;21 x 15,5 cm;fol. 27v-28r;;FRAN126_1555_L.jpg;Nancy;54100;54395;48.683333;44233
93AJ/316;Carnet n°37;Nancy, cathédrale. — Saint-Nicolas-de-Port, basilique.;Papier;21 x 15,5 cm;fol. 28v-29r;;FRAN126_1556_L.jpg;Nancy;54100;54395;48.683333;44233
93AJ/316;Carnet n°37;Saint-Nicolas-de-Port, basilique.;Papier;21 x 15,5 cm;fol. 29v-30r;;FRAN126_1557_L.jpg;Saint-Nicolas-de-Port;54210;54483;48.633333;44261
93AJ/316;Carnet n°37;Saint-Nicolas-de-Port, basilique.;Papier;21 x 15,5 cm;fol. 30v-31r;;FRAN126_1558_L.jpg;Saint-Nicolas-de-Port;54210;54483;48.633333;44261
93AJ/316;Carnet n°37;Saint-Nicolas-de-Port, basilique.;Papier;21 x 15,5 cm;fol. 31v-32r;;FRAN126_1559_L.jpg;Saint-Nicolas-de-Port;54210;54483;48.633333;44261
93AJ/316;Carnet n°37;Saint-Nicolas-de-Port, basilique.;Papier;21 x 15,5 cm;fol. 32v-33r;;FRAN126_1560_L.jpg;Saint-Nicolas-de-Port;54210;54483;48.633333;44261
93AJ/316;Carnet n°37;[Notes bibliographiques]. — Toul, cathédrale.;Papier;21 x 15,5 cm;fol. 33v-34r;;FRAN126_1561_L.jpg;;;;;
93AJ/316;Carnet n°37;Toul, cathédrale.;Papier;21 x 15,5 cm;fol. 34v-35r;;FRAN126_1562_L.jpg;Toul;54200;54528;48.683333;44444
93AJ/316;Carnet n°37;Toul, cathédrale.;Papier;21 x 15,5 cm;fol. 35v-36r;;FRAN126_1563_L.jpg;Toul;54200;54528;48.683333;44444
