Cote,Piece,annees,cote_carnet,titre_carnet,Intitule,Support,Dimensions_largeur_hauteur),Precision_vue,Observations,Nom_image,Localite,Code_postal,Code_INSEE,Latitude,Longitude
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Niederbronn-les-Bains, « maison rustique alsacienne ». — Niederbronn-les-Bains, « bas du Herrenberg ».",Papier,"21 x 15,5 cm",fol. 6v-7r,,FRAN126_1534_L.jpg,Niederbronn-les-Bains,67110,67324,48.95,7.633333
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France",Windstein.,Papier,"21 x 15,5 cm",fol. 7v-8r,,FRAN126_1535_L.jpg,Windstein,67110,67536,49,7.683333
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Niederbronn-les-Bains, musée. — [Niederbronn-les-Bains, le Ziegenberg], « La Liss ».",Papier,"21 x 15,5 cm",fol. 13v-14r,,FRAN126_1541_L.jpg,Niederbronn-les-Bains,67110,67324,48.95,7.633333
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Strasbourg, musée.",Papier,"21 x 15,5 cm",fol. 21v-22r,,FRAN126_1549_L.jpg,Strasbourg,67000,67482,48.583333,7.75
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Strasbourg, musée. — Strasbourg, cathédrale.",Papier,"21 x 15,5 cm",fol. 22v-23r,,FRAN126_1550_L.jpg,Strasbourg,67000,67482,48.583333,7.75
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Strasbourg, cathédrale.",Papier,"21 x 15,5 cm",fol. 23v-24r,,FRAN126_1551_L.jpg,Strasbourg,67000,67482,48.583333,7.75
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Strasbourg, cathédrale.",Papier,"21 x 15,5 cm",fol. 24v-25r,,FRAN126_1552_L.jpg,Strasbourg,67000,67482,48.583333,7.75
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Strasbourg, cathédrale. — Nancy, musée lorrain.",Papier,"21 x 15,5 cm",fol. 25v-26r,,FRAN126_1553_L.jpg,Strasbourg,67000,67482,48.583333,7.75
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Nancy, musée lorrain.— [Notes de travail].",Papier,"21 x 15,5 cm",fol. 26v-27r,,FRAN126_1554_L.jpg,Nancy,54100,54395,48.683333,Sat Feb 06 00:00:00 CET 2021
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Nancy, musée lorrain. — Nancy, cathédrale.",Papier,"21 x 15,5 cm",fol. 27v-28r,,FRAN126_1555_L.jpg,Nancy,54100,54395,48.683333,Sat Feb 06 00:00:00 CET 2021
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Nancy, cathédrale. — Saint-Nicolas-de-Port, basilique.",Papier,"21 x 15,5 cm",fol. 28v-29r,,FRAN126_1556_L.jpg,Nancy,54100,54395,48.683333,Sat Feb 06 00:00:00 CET 2021
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Saint-Nicolas-de-Port, basilique.",Papier,"21 x 15,5 cm",fol. 29v-30r,,FRAN126_1557_L.jpg,Saint-Nicolas-de-Port,54210,54483,48.633333,Sat Mar 06 00:00:00 CET 2021
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Saint-Nicolas-de-Port, basilique.",Papier,"21 x 15,5 cm",fol. 30v-31r,,FRAN126_1558_L.jpg,Saint-Nicolas-de-Port,54210,54483,48.633333,Sat Mar 06 00:00:00 CET 2021
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Saint-Nicolas-de-Port, basilique.",Papier,"21 x 15,5 cm",fol. 31v-32r,,FRAN126_1559_L.jpg,Saint-Nicolas-de-Port,54210,54483,48.633333,Sat Mar 06 00:00:00 CET 2021
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Saint-Nicolas-de-Port, basilique.",Papier,"21 x 15,5 cm",fol. 32v-33r,,FRAN126_1560_L.jpg,Saint-Nicolas-de-Port,54210,54483,48.633333,Sat Mar 06 00:00:00 CET 2021
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Toul, cathédrale.",Papier,"21 x 15,5 cm",fol. 34v-35r,,FRAN126_1562_L.jpg,Toul,54200,54528,48.683333,5.09
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Toul, cathédrale.",Papier,"21 x 15,5 cm",fol. 35v-36r,,FRAN126_1563_L.jpg,Toul,54200,54528,48.683333,5.09
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Toul, cathédrale.",Papier,"21 x 15,5 cm",fol. 36v-37r,,FRAN126_1564_L.jpg,Toul,54200,54528,48.683333,5.09
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Toul, cathédrale. — Toul, collégiale Saint-Gengoult.",Papier,"21 x 15,5 cm",fol. 37v-38r,,FRAN126_1565_L.jpg,Toul,54200,54528,48.683333,5.09
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Toul, collégiale Saint-Gengoult. — « Prairie de la Moselle à l'Est de Toul ». — Nancy, musée lorrain.",Papier,"21 x 15,5 cm",fol. 38v-39r,,FRAN126_1566_L.jpg,Toul,54200,54528,48.683333,5.09
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Nancy, musée lorrain.",Papier,"21 x 15,5 cm",fol. 39v-40r,,FRAN126_1567_L.jpg,Nancy,54100,54395,48.683333,Sat Feb 06 00:00:00 CET 2021
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Metz, cathédrale.",Papier,"21 x 15,5 cm",fol. 41v-42r,,FRAN126_1569_L.jpg,Metz,57050,57463,49.133333,6.166667
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Metz, cathédrale.",Papier,"21 x 15,5 cm",fol. 42v-43r,,FRAN126_1570_L.jpg,Metz,57050,57463,49.133333,6.166667
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Metz, cathédrale.",Papier,"21 x 15,5 cm",fol. 43v-44r,,FRAN126_1571_L.jpg,Metz,57050,57463,49.133333,6.166667
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Metz, cathédrale.",Papier,"21 x 15,5 cm",fol. 44v-45r,,FRAN126_1572_L.jpg,Metz,57050,57463,49.133333,6.166667
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Metz, cathédrale. — Metz, église Saint-Eucaire.",Papier,"21 x 15,5 cm",fol. 45v-46r,,FRAN126_1573_L.jpg,Metz,57050,57463,49.133333,6.166667
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Metz, église Saint-Vincent.",Papier,"21 x 15,5 cm",fol. 46v-47r,,FRAN126_1574_L.jpg,Metz,57050,57463,49.133333,6.166667
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Metz, église Saint-Clément. — Metz, église Sainte-Ségolène.",Papier,"21 x 15,5 cm",fol. 47v-48r,,FRAN126_1575_L.jpg,Metz,57050,57463,49.133333,6.166667
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Metz, « maison romane de la rue de Chèvremont ».",Papier,"21 x 15,5 cm",fol. 48v-49r,,FRAN126_1576_L.jpg,Metz,57050,57463,49.133333,6.166667
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Metz, musée.",Papier,"21 x 15,5 cm",fol. 49v-50r,,FRAN126_1577_L.jpg,Metz,57050,57463,49.133333,6.166667
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Valenciennes, archives de la ville. — Valenciennes, musée.",Papier,"21 x 15,5 cm",fol. 76v-77r,,FRAN126_1604_L.jpg,Valenciennes,59300,59606,50.35,3.533333
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Famars. — Douai, église Notre-Dame.",Papier,"21 x 15,5 cm",fol. 77v-78r,,FRAN126_1605_L.jpg,Famars,59300,59221,50.316667,3.516667
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Douai, église Notre-Dame. — Douai, hôtel de ville. — Douai, musée.",Papier,"21 x 15,5 cm",fol. 78v-79r,,FRAN126_1606_L.jpg,Douai,59500,59178,50.366667,3.066667
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Douai, musée.",Papier,"21 x 15,5 cm",fol. 79v-80r,,FRAN126_1607_L.jpg,Douai,59500,59178,50.366667,3.066667
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Valenciennes, musée.",Papier,"21 x 15,5 cm",fol. 80v-81r,,FRAN126_1608_L.jpg,Valenciennes,59300,59606,50.35,3.533333
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Amiens, cathédrale.",Papier,"21 x 15,5 cm",fol. 81v-82r,,FRAN126_1609_L.jpg,Amiens,80090,80021,49.9,Tue Mar 02 00:00:00 CET 2021
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Amiens, cathédrale.",Papier,"21 x 15,5 cm",fol. 82v-83r,,FRAN126_1610_L.jpg,Amiens,80090,80021,49.9,Tue Mar 02 00:00:00 CET 2021
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Aumale, église Saint-Pierre-Saint-Paul.",Papier,"21 x 15,5 cm",fol. 83v-84r,,FRAN126_1611_L.jpg,Aumale,76390,76035,49.766667,1.75
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Aumale, église Saint-Pierre-Saint-Paul. — Vieux-Rouen-sur-Bresle.",Papier,"21 x 15,5 cm",fol. 84v-85r,,FRAN126_1612_L.jpg,Aumale,76390,76035,49.766667,1.75
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Vieux-Rouen-sur-Bresle. — Neufchâtel-en-Bray, église.",Papier,"21 x 15,5 cm",fol. 85v-86r,,FRAN126_1613_L.jpg,Vieux-Rouen-sur-Bresle,76390,76739,49.833333,1.716667
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Neufchâtel-en-Bray, musée. — Neufchâtel-en-Bray, Mont Ricard. — Saint-Saëns, église.",Papier,"21 x 15,5 cm",fol. 86v-87r,,FRAN126_1614_L.jpg,Neufchâtel-en-Bray,76270,76462,49.733333,1.45
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Rouen, cathédrale.",Papier,"21 x 15,5 cm",fol. 87v-88r,,FRAN126_1615_L.jpg,Rouen,76100,76540,49.433333,1.083333
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Rouen, cathédrale.",Papier,"21 x 15,5 cm",fol. 88v-89r,,FRAN126_1616_L.jpg,Rouen,76100,76540,49.433333,1.083333
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Rouen, abbatiale Saint-Ouen.",Papier,"21 x 15,5 cm",fol. 89v-90r,,FRAN126_1617_L.jpg,Rouen,76100,76540,49.433333,1.083333
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Rouen, abbatiale Saint-Ouen. — Rouen, musée.",Papier,"21 x 15,5 cm",fol. 90v-91r,,FRAN126_1618_L.jpg,Rouen,76100,76540,49.433333,1.083333
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Rouen, musée.",Papier,"21 x 15,5 cm",fol. 91v-92r,,FRAN126_1619_L.jpg,Rouen,76100,76540,49.433333,1.083333
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Rouen, musée. — Bernay, église Sainte-Croix.",Papier,"21 x 15,5 cm",fol. 92v-93r,,FRAN126_1620_L.jpg,Rouen,76100,76540,49.433333,1.083333
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Bernay, église Notre-Dame-de-la-Couture. — Lisieux, église Saint-Jacques.",Papier,"21 x 15,5 cm",fol. 93v-94r,,FRAN126_1621_L.jpg,Bernay,27300,27056,49.1,0.6
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Bernay, église Notre-Dame-de-la-Couture. — Lisieux, église Saint-Jacques.",Papier,"21 x 15,5 cm",fol. 93v-94r,,FRAN126_1621_L.jpg,Bernay,72240,72033,48.066667,-0.066667
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Lisieux, église Saint-Jacques. — Lisieux, cathédrale Saint-Pierre.",Papier,"21 x 15,5 cm",fol. 94v-95r,,FRAN126_1622_L.jpg,Lisieux,14100,14366,49.15,0.233333
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Lisieux, cathédrale Saint-Pierre.",Papier,"21 x 15,5 cm",fol. 95v-96r,,FRAN126_1623_L.jpg,Lisieux,14100,14366,49.15,0.233333
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Lisieux, cathédrale Saint-Pierre.",Papier,"21 x 15,5 cm",fol. 96v-97r,,FRAN126_1624_L.jpg,Lisieux,14100,14366,49.15,0.233333
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Lisieux, cathédrale Saint-Pierre.",Papier,"21 x 15,5 cm",fol. 97v-98r,,FRAN126_1625_L.jpg,Lisieux,14100,14366,49.15,0.233333
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France",Lisieux.,Papier,"21 x 15,5 cm",fol. 98v-99r,,FRAN126_1626_L.jpg,Lisieux,14100,14366,49.15,0.233333
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Sées, cathédrale Notre-Dame.",Papier,"21 x 15,5 cm",fol. 99v-100r,,FRAN126_1627_L.jpg,Sées,61500,61464,48.6,0.166667
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Sées, cathédrale Notre-Dame.",Papier,"21 x 15,5 cm",fol. 100v-101r,,FRAN126_1628_L.jpg,Sées,61500,61464,48.6,0.166667
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Sées, cathédrale Notre-Dame.",Papier,"21 x 15,5 cm",fol. 101v-102r,,FRAN126_1629_L.jpg,Sées,61500,61464,48.6,0.166667
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Saint-Pierre-sur-Dives, abbaye.",Papier,"21 x 15,5 cm",fol. 102v-103r,,FRAN126_1630_L.jpg,Saint-Pierre-sur-Dives,14170,14654,49.016667,-0.033333
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Saint-Pierre-sur-Dives, abbaye.",Papier,"21 x 15,5 cm",fol. 103v-104r,,FRAN126_1631_L.jpg,Saint-Pierre-sur-Dives,14170,14654,49.016667,-0.033333
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Saint-Pierre-sur-Dives, abbaye.",Papier,"21 x 15,5 cm",fol. 104v-105r,,FRAN126_1632_L.jpg,Saint-Pierre-sur-Dives,14170,14654,49.016667,-0.033333
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Saint-Pierre-sur-Dives, abbaye.",Papier,"21 x 15,5 cm",fol. 105v-106r,,FRAN126_1633_L.jpg,Saint-Pierre-sur-Dives,14170,14654,49.016667,-0.033333
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Saint-Pierre-sur-Dives, halles. — Alençon, église Notre-Dame.",Papier,"21 x 15,5 cm",fol. 106v-107r,,FRAN126_1634_L.jpg,Saint-Pierre-sur-Dives,14170,14654,49.016667,-0.033333
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Alençon, église Notre-Dame.",Papier,"21 x 15,5 cm",fol. 107v-108r,,FRAN126_1635_L.jpg,Alençon,61000,61001,48.433333,0.083333
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Alençon, église Notre-Dame.",Papier,"21 x 15,5 cm",fol. 108r-109r,,FRAN126_1636_L.jpg,Alençon,61000,61001,48.433333,0.083333
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Alençon, église Notre-Dame. — Alençon, église Saint-Léonard. — Alençon, église Saint-Pierre. — Alençon, musée. — Alençon, château.",Papier,"21 x 15,5 cm",fol. 109v-110r,,FRAN126_1637_L.jpg,Alençon,61000,61001,48.433333,0.083333
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Le Mans, église Notre-Dame de la Couture.",Papier,"21 x 15,5 cm",fol. 110v-111r,,FRAN126_1638_L.jpg,Le Mans,72100,72181,48,0.2
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Le Mans, église Notre-Dame de la Couture.",Papier,"21 x 15,5 cm",fol. 111v-112r,,FRAN126_1639_L.jpg,Le Mans,72100,72181,48,0.2
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Le Mans, église Notre-Dame de la Couture.",Papier,"21 x 15,5 cm",fol. 112v-113r,,FRAN126_1640_L.jpg,Le Mans,72100,72181,48,0.2
93AJ/316,Carnet n°37,1864,93AJ/316/27,"Voyage en Alsace, Lorraine, Rhénanie, dans les provinces de Limbourg, Liège, Anvers et Brabant, en Hainaut, Flandre, Picardie, Normandie, Maine et Île-de-France","Le Mans, église Notre-Dame de la Couture. — Le Mans, « mur romain ».",Papier,"21 x 15,5 cm",fol. 113v-114r,,FRAN126_1641_L.jpg,Le Mans,72100,72181,48,0.2
