Nom Société,Date_Creation,Ville,Id_CTHS
Société des sciences historiques et naturelles de Semur-en-Auxois (SSS),1842-01-01T01:00:00Z,Semur-en-Auxois,https://cths.fr/an/societe.php?id=1148
Société des sciences industrielles de Lyon,1862-01-01T01:00:00Z,Lyon,https://cths.fr/an/societe.php?id=2863
Société des sciences médicales de Gannat,1845-01-01T01:00:00Z,Gannat,https://cths.fr/an/societe.php?id=4448
Société des sciences médicales de la Moselle (SSMM),1819-01-01T01:00:00Z,Metz,https://cths.fr/an/societe.php?id=4476
Société des sciences médicales de Lyon,1861-01-01T01:00:00Z,Lyon,https://cths.fr/an/societe.php?id=100517
Société des sciences naturelles de la Charente-Maritime,1836-01-01T01:00:00Z,La Rochelle,https://cths.fr/an/societe.php?id=301
Société des sciences naturelles de Saône-et-Loire et Société mycologique de Chalon-sur-Saône (SSN SM),1875-01-01T01:00:00Z,Chalon-sur-Saône,https://cths.fr/an/societe.php?id=1504
"Société des sciences naturelles, archéologiques et historiques de la Creuse (SSNAC)",1832-01-01T01:00:00Z,Guéret,https://cths.fr/an/societe.php?id=53
Société des sciences physiques et naturelles de Bordeaux,1850-01-01T01:00:00Z,Talence,https://cths.fr/an/societe.php?id=1850
"Société des sciences, arts et belles-lettres de Bayeux (SABL)",1841-01-01T01:00:00Z,Bayeux,https://cths.fr/an/societe.php?id=715
"Société des sciences, de l'agriculture et des arts de Lille (SSAAL)",1802-01-01T01:00:00Z,Lille,https://cths.fr/an/societe.php?id=2407
"Société des sciences, lettres et arts de Bayonne (SSLA Bayonne)",1873-01-01T01:00:00Z,Bayonne,https://cths.fr/an/societe.php?id=1532
"Société des sciences, lettres et arts de Cholet et sa région (SSLAC)",1881-01-01T01:00:00Z,Cholet,https://cths.fr/an/societe.php?id=1501
"Société des sciences, lettres et arts de Pau et du Béarn (SSLA Pau Béarn)",1841-01-01T01:00:00Z,Pau,https://cths.fr/an/societe.php?id=129
Société des traditions populaires,1885-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=2986
Société du muséum d'histoire naturelle de Strasbourg,1828-01-01T01:00:00Z,Strasbourg,https://cths.fr/an/societe.php?id=1877
Société dunkerquoise d'histoire et d'archéologie (SDHA),1872-01-01T01:00:00Z,Dunkerque,https://cths.fr/an/societe.php?id=1277
"Société dunkerquoise pour l'encouragement des sciences, des lettres et des arts",1852-01-01T01:00:00Z,Dunkerque,https://cths.fr/an/societe.php?id=4930
"Société dunoise d'archéologie, histoire, sciences et arts (Société dunoise)",1864-01-01T01:00:00Z,Châteaudun,https://cths.fr/an/societe.php?id=858
"Société d’agriculture, industrie, sciences, arts et lettres du département de l’Ardèche",1879-01-01T01:00:00Z,Privas,https://cths.fr/an/societe.php?id=100772
"Société d’agriculture, sciences et arts de Poligny",1859-01-01T01:00:00Z,Poligny,https://cths.fr/an/societe.php?id=3005
Société d’études scientifiques de l’Anjou,1871-01-01T01:00:00Z,Angers,https://cths.fr/an/societe.php?id=1250
Société d’histoire et d’archéologie de la Lorraine à Metz (SHAL),1888-01-01T01:00:00Z,Saint-Julien-lès-Metz,https://cths.fr/an/societe.php?id=1244
Société d’horticulture pratique du Rhône,1840-01-01T01:00:00Z,Lyon,https://cths.fr/an/societe.php?id=100363
"Société éduenne des lettres, sciences et arts ",1836-01-01T01:00:00Z,Autun,https://cths.fr/an/societe.php?id=1800
Société entomologique de France (SEF),1832-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=1193
Société française d'archéologie (SFA),1834-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=527
Société française d'entomologie,1882-01-01T01:00:00Z,Lyon,https://cths.fr/an/societe.php?id=100598
Société française d'ophtalmologie (SFO),1883-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=100409
Société française d'oto-rhino-laryngologie (SFORL),1882-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=2899
Société française de colonisation,1883-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=100360
Société française de graphologie (SFDG),1875-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=100045
Société française de gravure,1868-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=100397
Société française de médecine légale (SFML),1867-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=100618
Société française de médecine thermale,1853-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=1448
Société française de minéralogie et de cristallographie (SFMC),1878-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=413
Société française de numismatique (SFN),1865-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=535
Société française de pathologie (SFPathol),1803-01-01T01:00:00Z,Le Kremlin-Bicêtre,https://cths.fr/an/societe.php?id=4005
Société française de pharmacologie et de thérapeutique (SFPT),1866-01-01T01:00:00Z,Tours,https://cths.fr/an/societe.php?id=100242
Société française de photographie (SFP),1854-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=2284
Société française de physique (SFP),1873-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=3081
Société française de santé publique (SFSP),1877-01-01T01:00:00Z,Laxou,https://cths.fr/an/societe.php?id=100014
Société française de statistique (SFDS),1829-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=1231
"Société française de stomatologie, chirurgie maxillo-faciale et chirurgie orale (SFSCMFCO)",1888-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=100395
Société Franklin ,1862-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=100748
Société fraternelle des Hautes-Alpes à Paris,1885-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=3110
Société générale d'horticulture de la Loire ,1884-01-01T01:00:00Z,Saint-Étienne,https://cths.fr/an/societe.php?id=100410
Société géologique de France (SGF),1832-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=409
Société géologique de Normandie et des amis du Muséum du Havre (SGNAMH),1871-01-01T01:00:00Z,Le Havre,https://cths.fr/an/societe.php?id=1803
Société géologique du Nord (SGN),1870-01-01T01:00:00Z,Villeneuve-d'Ascq,https://cths.fr/an/societe.php?id=1332
Société havraise d'études diverses (SHED),1833-01-01T01:00:00Z,Le Havre,https://cths.fr/an/societe.php?id=1525
Société héliographique ,1851-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=100694
Société historique de Compiègne (SHC),1840-01-01T01:00:00Z,Compiègne,https://cths.fr/an/societe.php?id=44
Société historique de Gascogne,1869-01-01T01:00:00Z,Auch,https://cths.fr/an/societe.php?id=2897
Société historique de Haute-Picardie (SHHP),1850-01-01T01:00:00Z,Laon,https://cths.fr/an/societe.php?id=737
Société historique de Lisieux (SHL),1869-01-01T01:00:00Z,Lisieux,https://cths.fr/an/societe.php?id=1202
Société historique et archéologique de Château-Thierry (SAHCT),1864-01-01T01:00:00Z,Château-Thierry,https://cths.fr/an/societe.php?id=740
Société historique et archéologique de l'Orne (SHAO),1882-01-01T01:00:00Z,Alençon,https://cths.fr/an/societe.php?id=1213
Société historique et archéologique de Langres (SHAL),1836-01-01T01:00:00Z,Langres,https://cths.fr/an/societe.php?id=71
"Société historique et archéologique de Pontoise, du Val-d'Oise et du Vexin (SHAPVOV)",1877-01-01T01:00:00Z,Pontoise,https://cths.fr/an/societe.php?id=1966
Société historique et archéologique de Rambouillet et de l'Yveline (SHARY),1836-01-01T01:00:00Z,Rambouillet,https://cths.fr/an/societe.php?id=375
Société historique et archéologique du Gâtinais,1883-01-01T01:00:00Z,Fontainebleau,https://cths.fr/an/societe.php?id=2873
Société historique et archéologique du Maine (SHAM),1875-01-01T01:00:00Z,Le Mans,https://cths.fr/an/societe.php?id=564
Société historique et archéologique du Périgord (SHAP),1874-01-01T01:00:00Z,Périgueux,https://cths.fr/an/societe.php?id=130
Société historique et littéraire du Bas-Limousin,1856-01-01T01:00:00Z,Tulle,https://cths.fr/an/societe.php?id=100399
Société historique et scientifique de Saint-Jean d'Angély,1863-01-01T01:00:00Z,Saint-Jean-d'Angély,https://cths.fr/an/societe.php?id=100487
"Société historique, archéologique et scientifique de Noyon (SHASN)",1856-01-01T01:00:00Z,Noyon,https://cths.fr/an/societe.php?id=745
Société honfleuraise de photographie,1830-01-01T01:00:00Z,Lyon,https://cths.fr/an/societe.php?id=100491
Société industrielle de Mulhouse (SIM),1826-01-01T01:00:00Z,Mulhouse,https://cths.fr/an/societe.php?id=896
Société industrielle de Rouen,1872-01-01T01:00:00Z,Rouen,https://cths.fr/an/societe.php?id=2833
Société internationale des études pratiques d'économie sociale,1856-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=100781
Société italienne de chirurgie (SIC),1882-01-01T01:00:00Z,Le Mont-Saint-Adrien,https://cths.fr/an/societe.php?id=4910
Société italienne des sciences,1782-01-01T01:00:00Z,Le Mont-Saint-Adrien,https://cths.fr/an/societe.php?id=4189
Société La Tour Magne,1840-01-01T01:00:00Z,Nîmes,https://cths.fr/an/societe.php?id=100248
Société languedocienne de géographie (SLG),1878-01-01T01:00:00Z,Montpellier,https://cths.fr/an/societe.php?id=664
"Société libre d'agriculture, sciences, arts et belles-lettres de l'Eure  (Société libre de l'Eure)",1798-01-01T01:00:00Z,Évreux,https://cths.fr/an/societe.php?id=1727
Société libre d'émulation de la Seine-Maritime,1792-01-01T01:00:00Z,Rouen,https://cths.fr/an/societe.php?id=5118
Société libre d'émulation de Liège (ASBL),1779-01-01T01:00:00Z,Le Liège,https://cths.fr/an/societe.php?id=2182
Société libre d'émulation du commerce et de l'industrie de la Seine-Maritime (SLE 76),1792-01-01T01:00:00Z,Rouen,https://cths.fr/an/societe.php?id=1811
Société libre des beaux-arts,1836-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=3073
Société libre des pharmaciens de Paris,1796-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=5089
Société libre des sciences et belles lettres de Montpellier,1795-01-01T01:00:00Z,Montpellier,https://cths.fr/an/societe.php?id=100807
"Société libre d’agriculture, arts et commerce du département des Ardennes",1798-01-01T01:00:00Z,Charleville-Mézières,https://cths.fr/an/societe.php?id=100387
Société linnéenne de Bordeaux ,1818-01-01T01:00:00Z,Bordeaux,https://cths.fr/an/societe.php?id=122
Société linnéenne de Lyon (SLL),1822-01-01T01:00:00Z,Lyon,https://cths.fr/an/societe.php?id=1517
Société linnéenne de Normandie,1823-01-01T01:00:00Z,Caen,https://cths.fr/an/societe.php?id=1592
Société linnéenne de Paris,1787-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=2874
Société linnéenne du Maine-et-Loire,1852-01-01T01:00:00Z,Angers,https://cths.fr/an/societe.php?id=100028
Société linnéenne Nord Picardie (SLNP),1838-01-01T01:00:00Z,Amiens,https://cths.fr/an/societe.php?id=1814
Société littéraire de La Rochelle,1815-01-01T01:00:00Z,La Rochelle,https://cths.fr/an/societe.php?id=100307
Société littéraire et scientifique de Castres ( ),1860-01-01T01:00:00Z,Castres,https://cths.fr/an/societe.php?id=2913
"Société littéraire, historique et archéologique de département de l'Ain",1872-01-01T01:00:00Z,Bourg-en-Bresse,https://cths.fr/an/societe.php?id=100052
"Société littéraire, historique et archéologique de Lyon (SHALL)",1807-01-01T01:00:00Z,Lyon,https://cths.fr/an/societe.php?id=1588
"Société littéraire, scientifique et artistique d'Apt",1862-01-01T01:00:00Z,Apt,https://cths.fr/an/societe.php?id=100756
Société lorraine des amis des arts et musées (SLAAM),1833-01-01T01:00:00Z,Nancy,https://cths.fr/an/societe.php?id=2136
Société lyonnaise d'horticulture,1844-01-01T01:00:00Z,Lyon,https://cths.fr/an/societe.php?id=2893
Société mathématique de France (SMF),1872-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=2449
Société médicale d'émulation de Lyon,1840-01-01T01:00:00Z,Lyon,https://cths.fr/an/societe.php?id=100337
Société médicale d'émulation de Paris,1796-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=3136
Société médicale d'Indre et Loire,1801-01-01T01:00:00Z,Tours,https://cths.fr/an/societe.php?id=4489
Société médicale de Brest,1867-01-01T01:00:00Z,Brest,https://cths.fr/an/societe.php?id=4528
Société médicale de Chambéry,1858-01-01T01:00:00Z,Chambéry,https://cths.fr/an/societe.php?id=100665
Société médicale de Dijon,1831-01-01T01:00:00Z,Dijon,https://cths.fr/an/societe.php?id=100776
Société médicale de l'Élysée,1845-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=4669
Société médicale de l'Yonne,1858-01-01T01:00:00Z,Auxerre,https://cths.fr/an/societe.php?id=4251
Société médicale de Reims,1865-01-01T01:00:00Z,Reims,https://cths.fr/an/societe.php?id=4501
Société médicale de Tours,1801-01-01T01:00:00Z,Tours,https://cths.fr/an/societe.php?id=4523
Société médicale des hôpitaux de Lyon,1869-01-01T01:00:00Z,Lyon,https://cths.fr/an/societe.php?id=100506
Société médicale des hôpitaux de Paris,1849-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=100331
Société médicale du Temple,1832-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=4451
Société médicale et anatomoclinique de Lille,1878-01-01T01:00:00Z,Lille,https://cths.fr/an/societe.php?id=4481
Société médicale homéopathique,1833-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=100490
Société médico-chirurgicale de Paris,1806-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=4452
Société médico-psychologique (SMP),1847-01-01T01:00:00Z,Boulogne-Billancourt,https://cths.fr/an/societe.php?id=100277
Société médico-scientifique de l'île de Corse,1834-01-01T01:00:00Z,Corte,https://cths.fr/an/societe.php?id=100350
Société musicale de Honfleur,1868-01-01T01:00:00Z,Honfleur,https://cths.fr/an/societe.php?id=1861
Société mycologique de France (SMF),1884-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=1894
Société nantaise d'horticulture (SNH),1828-01-01T01:00:00Z,Nantes,https://cths.fr/an/societe.php?id=100341
Société nationale académique de Cherbourg (SNAC,1755-01-01T01:00:00Z,Cherbourg,https://cths.fr/an/societe.php?id=1764
"Société nationale d'agriculture, sciences et arts de Douai  (SASA)",1799-01-01T01:00:00Z,Douai,https://cths.fr/an/societe.php?id=1316
Société nationale d'éducation de Lyon,1000-01-01T01:00:00Z,Lyon,https://cths.fr/an/societe.php?id=100057
Société nationale d'horticulture de France (SNHF),1827-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=525
Société nationale de médecine et des sciences médicales de Lyon,1789-01-01T01:00:00Z,Lyon,https://cths.fr/an/societe.php?id=2864
Société nationale de protection de la Nature  (SNPN),1854-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=100325
Société nationale des antiquaires de France (SNAF),1804-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=410
Société nationale des beaux-arts (SNBA),1861-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=100065
Société nationale des sciences naturelles et mathématiques de Cherbourg (Société des sciences),1870-01-01T01:00:00Z,Cherbourg-en-Cotentin,https://cths.fr/an/societe.php?id=1500
Société neuchâteloise de géographie (SNG),1884-01-01T01:00:00Z,Neuchâtel-Urtière,https://cths.fr/an/societe.php?id=3209
Société neuchateloise de sciences naturelles (SNSN),1832-01-01T01:00:00Z,Neuchâtel-Urtière,https://cths.fr/an/societe.php?id=3158
"Société nivernaise des lettres, sciences et arts",1851-01-01T01:00:00Z,Nevers,https://cths.fr/an/societe.php?id=108
Société normande de géographie,1879-01-01T01:00:00Z,Rouen,https://cths.fr/an/societe.php?id=2832
Société orientale de Paris,1841-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=100569
Société orientaliste,1840-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=100215
Société parisienne d'histoire et d'archéologie,1865-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=4942
Société philarmonique de Honfleur,1865-01-01T01:00:00Z,Honfleur,https://cths.fr/an/societe.php?id=1857
Société philomathique de Bordeaux (Philomathique Bordeaux),1856-01-01T01:00:00Z,Bordeaux,https://cths.fr/an/societe.php?id=2824
Société philomathique de Paris,1788-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=1896
Société philomathique de Verdun,1822-01-01T01:00:00Z,Verdun,https://cths.fr/an/societe.php?id=2594
Société philomatique vosgienne,1875-01-01T01:00:00Z,Saint-Dié-des-Vosges,https://cths.fr/an/societe.php?id=881
Société philotechnique ,1795-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=100746
Société photographique de Toulouse,1875-01-01T01:00:00Z,Toulouse,https://cths.fr/an/societe.php?id=100366
Société phrénologique de Paris,1831-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=100757
Société polymathique du Morbihan (SPM),1826-01-01T01:00:00Z,Vannes,https://cths.fr/an/societe.php?id=1578
Société pomologique de France,1856-01-01T01:00:00Z,Lyon,https://cths.fr/an/societe.php?id=100370
Société positiviste d'enseignement populaire ,1876-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=100721
Société positiviste d'enseignement populaire supérieur ,1876-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=100753
Société positiviste internationale,1857-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=100732
Société positiviste ou Société positiviste de Paris (SP),1848-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=100754
Société pour l'instruction élémentaire,1815-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=2867
Société pour la conservation des monuments historiques d'Alsace (SCMHA),1855-01-01T01:00:00Z,Strasbourg,https://cths.fr/an/societe.php?id=163
"Société protestante de Montpellier, pour l'instruction élémentaire par la méthode d'enseignement mutuel",1815-01-01T01:00:00Z,Montpellier,https://cths.fr/an/societe.php?id=4509
Société Ramond,1865-01-01T01:00:00Z,Bagnères-de-Bigorre,https://cths.fr/an/societe.php?id=257
Société régionale d'horticulture d'Elbeuf,1879-01-01T01:00:00Z,Elbeuf,https://cths.fr/an/societe.php?id=1807
Société royale d'agriculture de Limoges,1759-01-01T01:00:00Z,Limoges,https://cths.fr/an/societe.php?id=100522
Société royale des sciences de Liège (SRSL),1835-01-01T01:00:00Z,Le Liège,https://cths.fr/an/societe.php?id=100551
Société royale des sciences de Montpellier,1706-01-01T01:00:00Z,Montpellier,https://cths.fr/an/societe.php?id=1854
Société savoisienne d'histoire et d'archéologie (SSHA),1855-01-01T01:00:00Z,Chambéry,https://cths.fr/an/societe.php?id=11
Société Schongauer du musée d'Unterlinden,1847-01-01T01:00:00Z,Colmar,https://cths.fr/an/societe.php?id=869
Société scientifique d'Arcachon,1863-01-01T01:00:00Z,Arcachon,https://cths.fr/an/societe.php?id=935
Société scientifique du Bourbonnais,1888-01-01T01:00:00Z,Moulins,https://cths.fr/an/societe.php?id=3239
Société scientifique du Dauphiné,1838-01-01T01:00:00Z,Grenoble,https://cths.fr/an/societe.php?id=2813
Société scientifique et artistique de Clamecy (SSAC),1876-01-01T01:00:00Z,Clamecy,https://cths.fr/an/societe.php?id=1045
Société scientifique et littéraire d'Alais,1869-01-01T01:00:00Z,Alès,https://cths.fr/an/societe.php?id=100245
Société scientifique et littéraire de Cannes et arrondissement de Grasse (SSL,1868-01-01T01:00:00Z,Cannes,https://cths.fr/an/societe.php?id=196
Société scientifique et littéraire des Alpes-de-Haute-Provence  (SSLAHP),1878-01-01T01:00:00Z,Digne-les-Bains,https://cths.fr/an/societe.php?id=1675
"Société scientifique, historique et archéologique de la Corrèze",1878-01-01T01:00:00Z,Brive-la-Gaillarde,https://cths.fr/an/societe.php?id=927
Société séricicole pour la propagation et l'amélioration de l'industrie de la Soie en France,1837-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=100355
Société vétérinaire pratique de France (SVPF),1879-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=1232
Société zoologique de France  (SZF),1876-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=1433
Société zoologique des Alpes,1854-01-01T01:00:00Z,Grenoble,https://cths.fr/an/societe.php?id=100457
Souvenir français du département des Pyrénées-Orientales,1887-01-01T01:00:00Z,Perpignan,https://cths.fr/an/societe.php?id=3261
Subside positiviste,1848-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=100761
Union géographique du nord de la France,1880-01-01T01:00:00Z,Douai,https://cths.fr/an/societe.php?id=2956
Union internationale des architectes (UIA/CPIA/),1867-01-01T01:00:00Z,Paris,https://cths.fr/an/societe.php?id=4638
